x0,x1,x2,x3,y
3.24434154016,3.25891713627,3.27348941165,3.28806053459,0
3.22976058021,3.24434154016,3.25891713627,3.27348941165,0
3.21517263447,3.22976058021,3.24434154016,3.25891713627,0
3.20057660984,3.21517263447,3.22976058021,3.24434154016,0
3.18597179387,3.20057660984,3.21517263447,3.22976058021,0
3.17135787558,3.18597179387,3.20057660984,3.21517263447,0
3.15673499058,3.17135787558,3.18597179387,3.20057660984,0
3.14210406082,3.15673499058,3.17135787558,3.18597179387,0
3.12746658863,3.14210406082,3.15673499058,3.17135787558,0
3.11282411292,3.12746658863,3.14210406082,3.15673499058,0
3.09817811925,3.11282411292,3.12746658863,3.14210406082,0
3.0835292981,3.09817811925,3.11282411292,3.12746658863,0
3.06887796686,3.0835292981,3.09817811925,3.11282411292,0
3.05422316884,3.06887796686,3.0835292981,3.09817811925,0
3.03956282487,3.05422316884,3.06887796686,3.0835292981,0
3.02489338767,3.03956282487,3.05422316884,3.06887796686,0
3.01021055374,3.02489338767,3.03956282487,3.05422316884,0
2.99551033757,3.01021055374,3.02489338767,3.03956282487,0
2.98078915596,2.99551033757,3.01021055374,3.02489338767,0
2.96604464652,2.98078915596,2.99551033757,3.01021055374,0
2.95127569912,2.96604464652,2.98078915596,2.99551033757,0
2.93648194191,2.95127569912,2.96604464652,2.98078915596,0
2.92166334822,2.93648194191,2.95127569912,2.96604464652,0
2.90682036031,2.92166334822,2.93648194191,2.95127569912,0
2.89195380096,2.90682036031,2.92166334822,2.93648194191,0
2.87706464991,2.89195380096,2.90682036031,2.92166334822,0
2.86215382054,2.87706464991,2.89195380096,2.90682036031,0
2.84722126065,2.86215382054,2.87706464991,2.89195380096,0
2.83226592744,2.84722126065,2.86215382054,2.87706464991,0
2.81728610074,2.83226592744,2.84722126065,2.86215382054,0
2.80227905895,2.81728610074,2.83226592744,2.84722126065,0
2.7872409725,2.80227905895,2.81728610074,2.83226592744,0
2.77216722243,2.7872409725,2.80227905895,2.81728610074,0
2.75705266617,2.77216722243,2.7872409725,2.80227905895,0
2.74189196148,2.75705266617,2.77216722243,2.7872409725,0
2.72667934021,2.74189196148,2.75705266617,2.77216722243,0
2.71140883154,2.72667934021,2.74189196148,2.75705266617,0
2.69607340865,2.71140883154,2.72667934021,2.74189196148,0
2.68066596138,2.69607340865,2.71140883154,2.72667934021,0
2.66517896056,2.68066596138,2.69607340865,2.71140883154,0
2.64960364488,2.66517896056,2.68066596138,2.69607340865,0
2.63393090825,2.64960364488,2.66517896056,2.68066596138,0
2.618150401,2.63393090825,2.64960364488,2.66517896056,0
2.60225050111,2.618150401,2.63393090825,2.64960364488,0
2.58621829113,2.60225050111,2.618150401,2.63393090825,0
2.5700399271,2.58621829113,2.60225050111,2.618150401,0
2.55370077195,2.5700399271,2.58621829113,2.60225050111,0
2.53718584389,2.55370077195,2.5700399271,2.58621829113,0
2.52048062335,2.53718584389,2.55370077195,2.5700399271,0
2.5035696931,2.52048062335,2.53718584389,2.55370077195,0
2.48643815163,2.5035696931,2.52048062335,2.53718584389,0
2.46907121733,2.48643815163,2.5035696931,2.52048062335,0
2.45145380043,2.46907121733,2.48643815163,2.5035696931,0
2.4335703328,2.45145380043,2.46907121733,2.48643815163,0
2.41540494736,2.4335703328,2.45145380043,2.46907121733,0
2.39694109449,2.41540494736,2.4335703328,2.45145380043,0
2.3781622424,2.39694109449,2.41540494736,2.4335703328,0
2.35905174915,2.3781622424,2.39694109449,2.41540494736,0
2.33959332145,2.35905174915,2.3781622424,2.39694109449,0
2.31977210866,2.33959332145,2.35905174915,2.3781622424,0
2.29957463074,2.31977210866,2.33959332145,2.35905174915,0
2.27898827928,2.29957463074,2.31977210866,2.33959332145,0
2.25800115463,2.27898827928,2.29957463074,2.31977210866,0
2.23660179495,2.25800115463,2.27898827928,2.29957463074,0
2.21477935743,2.23660179495,2.25800115463,2.27898827928,0
2.19252438226,2.21477935743,2.23660179495,2.25800115463,0
2.16982883063,2.19252438226,2.21477935743,2.23660179495,0
2.14668674416,2.16982883063,2.19252438226,2.21477935743,0
2.12309491746,2.14668674416,2.16982883063,2.19252438226,0
2.09905142991,2.12309491746,2.14668674416,2.16982883063,0
2.0745556201,2.09905142991,2.12309491746,2.14668674416,0
2.04960840652,2.0745556201,2.09905142991,2.12309491746,0
2.02421186327,2.04960840652,2.0745556201,2.09905142991,0
1.99836970235,2.02421186327,2.04960840652,2.0745556201,0
1.97208674999,1.99836970235,2.02421186327,2.04960840652,0
1.94536840247,1.97208674999,1.99836970235,2.02421186327,0
1.91822008513,1.94536840247,1.97208674999,1.99836970235,0
1.89064748272,1.91822008513,1.94536840247,1.97208674999,0
1.86265671025,1.89064748272,1.91822008513,1.94536840247,0
1.83425264237,1.86265671025,1.89064748272,1.91822008513,0
1.80543910034,1.83425264237,1.86265671025,1.89064748272,0
1.77621951551,1.80543910034,1.83425264237,1.86265671025,0
1.7465971758,1.77621951551,1.80543910034,1.83425264237,0
1.71657543182,1.7465971758,1.77621951551,1.80543910034,0
1.68615797371,1.71657543182,1.7465971758,1.77621951551,0
1.65534795699,1.68615797371,1.71657543182,1.7465971758,0
1.62414899536,1.65534795699,1.68615797371,1.71657543182,0
1.5925648769,1.62414899536,1.65534795699,1.68615797371,0
1.56059980001,1.5925648769,1.62414899536,1.65534795699,0
1.52825881991,1.56059980001,1.5925648769,1.62414899536,0
1.49554847195,1.52825881991,1.56059980001,1.5925648769,0
1.46247649964,1.49554847195,1.52825881991,1.56059980001,0
1.42905182691,1.46247649964,1.49554847195,1.52825881991,0
1.3952839634,1.42905182691,1.46247649964,1.49554847195,0
1.36118249451,1.3952839634,1.42905182691,1.46247649964,0
1.32675806151,1.36118249451,1.3952839634,1.42905182691,0
1.29202225281,1.32675806151,1.36118249451,1.3952839634,0
1.25698822694,1.29202225281,1.32675806151,1.36118249451,0
1.22167037695,1.25698822694,1.29202225281,1.32675806151,0
1.18608486148,1.22167037695,1.25698822694,1.29202225281,0
1.15024951029,1.18608486148,1.22167037695,1.25698822694,0
1.11418266452,1.15024951029,1.18608486148,1.22167037695,0
1.07790423078,1.11418266452,1.15024951029,1.18608486148,0
1.04143587245,1.07790423078,1.11418266452,1.15024951029,0
1.00480079221,1.04143587245,1.07790423078,1.11418266452,0
0.968023998973,1.00480079221,1.04143587245,1.07790423078,0
0.931133073467,0.968023998973,1.00480079221,1.04143587245,0
0.894158901107,0.931133073467,0.968023998973,1.00480079221,0
0.857135604131,0.894158901107,0.931133073467,0.968023998973,0
0.820100010758,0.857135604131,0.894158901107,0.931133073467,0
0.783091747703,0.820100010758,0.857135604131,0.894158901107,0
0.746149884753,0.783091747703,0.820100010758,0.857135604131,0
0.709314596639,0.746149884753,0.783091747703,0.820100010758,0
0.672626424294,0.709314596639,0.746149884753,0.783091747703,0
0.63612680054,0.672626424294,0.709314596639,0.746149884753,0
0.599858057909,0.63612680054,0.672626424294,0.709314596639,0
0.563863241849,0.599858057909,0.63612680054,0.672626424294,0
0.528185043242,0.563863241849,0.599858057909,0.63612680054,0
0.49286644798,0.528185043242,0.563863241849,0.599858057909,0
0.457949621472,0.49286644798,0.528185043242,0.563863241849,0
0.423475703066,0.457949621472,0.49286644798,0.528185043242,0
0.389484042038,0.423475703066,0.457949621472,0.49286644798,0
0.356011546046,0.389484042038,0.423475703066,0.457949621472,0
0.323092953078,0.356011546046,0.389484042038,0.423475703066,0
0.290761350494,0.323092953078,0.356011546046,0.389484042038,0
0.259047289349,0.290761350494,0.323092953078,0.356011546046,0
0.227980197696,0.259047289349,0.290761350494,0.323092953078,0
0.197588016813,0.227980197696,0.259047289349,0.290761350494,0
0.167898339148,0.197588016813,0.227980197696,0.259047289349,0
0.138938024689,0.167898339148,0.197588016813,0.227980197696,0
0.110732894017,0.138938024689,0.167898339148,0.197588016813,0
0.0833074108996,0.110732894017,0.138938024689,0.167898339148,0
0.0566851462082,0.0833074108996,0.110732894017,0.138938024689,0
0.0308885790572,0.0566851462082,0.0833074108996,0.110732894017,0
0.00593902213151,0.0308885790572,0.0566851462082,0.0833074108996,0
-0.0181444589943,0.00593902213151,0.0308885790572,0.0566851462082,0
-0.0413458722964,-0.0181444589943,0.00593902213151,0.0308885790572,0
-0.0636517657725,-0.0413458722964,-0.0181444589943,0.00593902213151,0
-0.0850509808113,-0.0636517657725,-0.0413458722964,-0.0181444589943,0
-0.105534687732,-0.0850509808113,-0.0636517657725,-0.0413458722964,0
-0.125097326545,-0.105534687732,-0.0850509808113,-0.0636517657725,0
-0.143736535824,-0.125097326545,-0.105534687732,-0.0850509808113,0
-0.161451751007,-0.143736535824,-0.125097326545,-0.105534687732,0
-0.178245137477,-0.161451751007,-0.143736535824,-0.125097326545,0
-0.194120275557,-0.178245137477,-0.161451751007,-0.143736535824,0
-0.209083141636,-0.194120275557,-0.178245137477,-0.161451751007,0
-0.223141314426,-0.209083141636,-0.194120275557,-0.178245137477,0
-0.23630456939,-0.223141314426,-0.209083141636,-0.194120275557,0
-0.248585117972,-0.23630456939,-0.223141314426,-0.209083141636,0
-0.259997718509,-0.248585117972,-0.23630456939,-0.223141314426,0
-0.270559059925,-0.259997718509,-0.248585117972,-0.23630456939,0
-0.280288533263,-0.270559059925,-0.259997718509,-0.248585117972,0
-0.289208111557,-0.280288533263,-0.270559059925,-0.259997718509,0
-0.297340483143,-0.289208111557,-0.280288533263,-0.270559059925,0
-0.304708340556,-0.297340483143,-0.289208111557,-0.280288533263,0
-0.31133263723,-0.304708340556,-0.297340483143,-0.289208111557,0
-0.317234752064,-0.31133263723,-0.304708340556,-0.297340483143,0
-0.322435457989,-0.317234752064,-0.31133263723,-0.304708340556,0
-0.326954292096,-0.322435457989,-0.317234752064,-0.31133263723,0
-0.330808950498,-0.326954292096,-0.322435457989,-0.317234752064,0
-0.334016624944,-0.330808950498,-0.326954292096,-0.322435457989,0
-0.336594542912,-0.334016624944,-0.330808950498,-0.326954292096,0
-0.338558798356,-0.336594542912,-0.334016624944,-0.330808950498,0
-0.33992357363,-0.338558798356,-0.336594542912,-0.334016624944,0
-0.340700762148,-0.33992357363,-0.338558798356,-0.336594542912,0
-0.340900629102,-0.340700762148,-0.33992357363,-0.338558798356,1
-0.340532278729,-0.340900629102,-0.340700762148,-0.33992357363,1
-0.339604048757,-0.340532278729,-0.340900629102,-0.340700762148,1
-0.338123943043,-0.339604048757,-0.340532278729,-0.340900629102,1
-0.336099720828,-0.338123943043,-0.339604048757,-0.340532278729,1
-0.333538082377,-0.336099720828,-0.338123943043,-0.339604048757,1
-0.330446046417,-0.333538082377,-0.336099720828,-0.338123943043,1
-0.326830202067,-0.330446046417,-0.333538082377,-0.336099720828,1
-0.322696814792,-0.326830202067,-0.330446046417,-0.333538082377,1
-0.318051405192,-0.322696814792,-0.326830202067,-0.330446046417,1
-0.31289829315,-0.318051405192,-0.322696814792,-0.326830202067,1
-0.30724100552,-0.31289829315,-0.318051405192,-0.322696814792,1
-0.301082871244,-0.30724100552,-0.31289829315,-0.318051405192,1
-0.294426876666,-0.301082871244,-0.30724100552,-0.31289829315,1
-0.287276538836,-0.294426876666,-0.301082871244,-0.30724100552,1
-0.279636014814,-0.287276538836,-0.294426876666,-0.301082871244,1
-0.271510697714,-0.279636014814,-0.287276538836,-0.294426876666,1
-0.262908342899,-0.271510697714,-0.279636014814,-0.287276538836,1
-0.253839594278,-0.262908342899,-0.271510697714,-0.279636014814,1
-0.244318253505,-0.253839594278,-0.262908342899,-0.271510697714,1
-0.234360770455,-0.244318253505,-0.253839594278,-0.262908342899,1
-0.223986654737,-0.234360770455,-0.244318253505,-0.253839594278,1
-0.213217702586,-0.223986654737,-0.234360770455,-0.244318253505,1
-0.202077241471,-0.213217702586,-0.223986654737,-0.234360770455,1
-0.190590184213,-0.202077241471,-0.213217702586,-0.223986654737,1
-0.178782293988,-0.190590184213,-0.202077241471,-0.213217702586,1
-0.166679200886,-0.178782293988,-0.190590184213,-0.202077241471,1
-0.154307729289,-0.166679200886,-0.178782293988,-0.190590184213,1
-0.14169608301,-0.154307729289,-0.166679200886,-0.178782293988,1
-0.128874462307,-0.14169608301,-0.154307729289,-0.166679200886,1
-0.115873958727,-0.128874462307,-0.14169608301,-0.154307729289,1
-0.102727112813,-0.115873958727,-0.128874462307,-0.14169608301,1
-0.089466565668,-0.102727112813,-0.115873958727,-0.128874462307,1
-0.0761242718284,-0.089466565668,-0.102727112813,-0.115873958727,1
-0.0627333207677,-0.0761242718284,-0.089466565668,-0.102727112813,1
-0.0493278611653,-0.0627333207677,-0.0761242718284,-0.089466565668,1
-0.0359427937537,-0.0493278611653,-0.0627333207677,-0.0761242718284,1
-0.0226137443682,-0.0359427937537,-0.0493278611653,-0.0627333207677,1
-0.00937650080245,-0.0226137443682,-0.0359427937537,-0.0493278611653,1
0.00373438138336,-0.00937650080245,-0.0226137443682,-0.0359427937537,1
0.0166856312569,0.00373438138336,-0.00937650080245,-0.0226137443682,1
0.0294446929204,0.0166856312569,0.00373438138336,-0.00937650080245,1
0.0419799346451,0.0294446929204,0.0166856312569,0.00373438138336,1
0.0542600095551,0.0419799346451,0.0294446929204,0.0166856312569,1
0.0662541935295,0.0542600095551,0.0419799346451,0.0294446929204,1
0.077933053456,0.0662541935295,0.0542600095551,0.0419799346451,1
0.0892680697633,0.077933053456,0.0662541935295,0.0542600095551,1
0.100231469039,0.0892680697633,0.077933053456,0.0662541935295,1
0.110796170372,0.100231469039,0.0892680697633,0.077933053456,1
0.120936434794,0.110796170372,0.100231469039,0.0892680697633,1
0.130628290817,0.120936434794,0.110796170372,0.100231469039,1
0.139849224397,0.130628290817,0.120936434794,0.110796170372,1
0.148577997908,0.139849224397,0.130628290817,0.120936434794,1
0.156795288879,0.148577997908,0.139849224397,0.130628290817,1
0.164483878585,0.156795288879,0.148577997908,0.139849224397,1
0.171627627645,0.164483878585,0.156795288879,0.148577997908,1
0.178211634004,0.171627627645,0.164483878585,0.156795288879,1
0.184222110204,0.178211634004,0.171627627645,0.164483878585,1
0.189647056957,0.184222110204,0.178211634004,0.171627627645,1
0.194476096039,0.189647056957,0.184222110204,0.178211634004,1
0.19870012902,0.194476096039,0.189647056957,0.184222110204,1
0.202311208253,0.19870012902,0.194476096039,0.189647056957,1
0.205302378719,0.202311208253,0.19870012902,0.194476096039,1
0.207666602238,0.205302378719,0.202311208253,0.19870012902,1
0.209397565005,0.207666602238,0.205302378719,0.202311208253,1
0.210490499621,0.209397565005,0.207666602238,0.205302378719,1
0.210941688819,0.210490499621,0.209397565005,0.207666602238,0
0.210747640906,0.210941688819,0.210490499621,0.209397565005,0
0.209904835162,0.210747640906,0.210941688819,0.210490499621,0
0.208409805435,0.209904835162,0.210747640906,0.210941688819,0
0.206260411884,0.208409805435,0.209904835162,0.210747640906,0
0.203455804223,0.206260411884,0.208409805435,0.209904835162,0
0.199996950195,0.203455804223,0.206260411884,0.208409805435,0
0.195885874893,0.199996950195,0.203455804223,0.206260411884,0
0.191124895462,0.195885874893,0.199996950195,0.203455804223,0
0.185717198515,0.191124895462,0.195885874893,0.199996950195,0
0.179666398787,0.185717198515,0.191124895462,0.195885874893,0
0.17297754669,0.179666398787,0.185717198515,0.191124895462,0
0.16565779796,0.17297754669,0.179666398787,0.185717198515,0
0.15771614655,0.16565779796,0.17297754669,0.179666398787,0
0.149163089944,0.15771614655,0.16565779796,0.17297754669,0
0.140010477951,0.149163089944,0.15771614655,0.16565779796,0
0.130271796018,0.140010477951,0.149163089944,0.15771614655,0
0.1199622117,0.130271796018,0.140010477951,0.149163089944,0
0.109098905754,0.1199622117,0.130271796018,0.140010477951,0
0.0977007460362,0.109098905754,0.1199622117,0.130271796018,0
0.0857884051303,0.0977007460362,0.109098905754,0.1199622117,0
0.0733850905728,0.0857884051303,0.0977007460362,0.109098905754,0
0.0605162794121,0.0733850905728,0.0857884051303,0.0977007460362,0
0.0472095386507,0.0605162794121,0.0733850905728,0.0857884051303,0
0.0334945907375,0.0472095386507,0.0605162794121,0.0733850905728,0
0.0194027884525,0.0334945907375,0.0472095386507,0.0605162794121,0
0.00496777125622,0.0194027884525,0.0334945907375,0.0472095386507,0
-0.00977563809675,0.00496777125622,0.0194027884525,0.0334945907375,0
-0.0247913366636,-0.00977563809675,0.00496777125622,0.0194027884525,0
-0.0400439523834,-0.0247913366636,-0.00977563809675,0.00496777125622,0
-0.0554988247983,-0.0400439523834,-0.0247913366636,-0.00977563809675,0
-0.0711222157464,-0.0554988247983,-0.0400439523834,-0.0247913366636,0
-0.0868806444166,-0.0711222157464,-0.0554988247983,-0.0400439523834,0
-0.102740786114,-0.0868806444166,-0.0711222157464,-0.0554988247983,0
-0.11866961144,-0.102740786114,-0.0868806444166,-0.0711222157464,0
-0.13463385827,-0.11866961144,-0.102740786114,-0.0868806444166,0
-0.150600695994,-0.13463385827,-0.11866961144,-0.102740786114,0
-0.166537843796,-0.150600695994,-0.13463385827,-0.11866961144,0
-0.18241345711,-0.166537843796,-0.150600695994,-0.13463385827,0
-0.198196362009,-0.18241345711,-0.166537843796,-0.150600695994,0
-0.213855831292,-0.198196362009,-0.18241345711,-0.166537843796,0
-0.229362027718,-0.213855831292,-0.198196362009,-0.18241345711,0
-0.24468624053,-0.229362027718,-0.213855831292,-0.198196362009,0
-0.259800915516,-0.24468624053,-0.229362027718,-0.213855831292,0
-0.274679898953,-0.259800915516,-0.24468624053,-0.229362027718,0
-0.289298036059,-0.274679898953,-0.259800915516,-0.24468624053,0
-0.303630665029,-0.289298036059,-0.274679898953,-0.259800915516,0
-0.317653634621,-0.303630665029,-0.289298036059,-0.274679898953,0
-0.331343869651,-0.317653634621,-0.303630665029,-0.289298036059,0
-0.34468020448,-0.331343869651,-0.317653634621,-0.303630665029,0
-0.357643002112,-0.34468020448,-0.331343869651,-0.317653634621,0
-0.370214336214,-0.357643002112,-0.34468020448,-0.331343869651,0
-0.382378127723,-0.370214336214,-0.357643002112,-0.34468020448,0
-0.394120429348,-0.382378127723,-0.370214336214,-0.357643002112,0
-0.405428805334,-0.394120429348,-0.382378127723,-0.370214336214,0
-0.416293148743,-0.405428805334,-0.394120429348,-0.382378127723,0
-0.426705487954,-0.416293148743,-0.405428805334,-0.394120429348,0
-0.436660419554,-0.426705487954,-0.416293148743,-0.405428805334,0
-0.446154897608,-0.436660419554,-0.426705487954,-0.416293148743,0
-0.455188461086,-0.446154897608,-0.436660419554,-0.426705487954,0
-0.463762798413,-0.455188461086,-0.446154897608,-0.436660419554,0
-0.471882556672,-0.463762798413,-0.455188461086,-0.446154897608,0
-0.479555111258,-0.471882556672,-0.463762798413,-0.455188461086,0
-0.486790836432,-0.479555111258,-0.471882556672,-0.463762798413,0
-0.493604113367,-0.486790836432,-0.479555111258,-0.471882556672,0
-0.500012757594,-0.493604113367,-0.486790836432,-0.479555111258,0
-0.506038309303,-0.500012757594,-0.493604113367,-0.486790836432,0
-0.511704071546,-0.506038309303,-0.500012757594,-0.493604113367,0
-0.517033779184,-0.511704071546,-0.506038309303,-0.500012757594,0
-0.522049633167,-0.517033779184,-0.511704071546,-0.506038309303,0
-0.526774089661,-0.522049633167,-0.517033779184,-0.511704071546,0
-0.531229415694,-0.526774089661,-0.522049633167,-0.517033779184,0
-0.535437411245,-0.531229415694,-0.526774089661,-0.522049633167,0
-0.53941971291,-0.535437411245,-0.531229415694,-0.526774089661,0
-0.543197814548,-0.53941971291,-0.535437411245,-0.531229415694,0
-0.54679390098,-0.543197814548,-0.53941971291,-0.535437411245,0
-0.550229964069,-0.54679390098,-0.543197814548,-0.53941971291,0
-0.55352839794,-0.550229964069,-0.54679390098,-0.543197814548,0
-0.556712276701,-0.55352839794,-0.550229964069,-0.54679390098,0
-0.559805044071,-0.556712276701,-0.55352839794,-0.550229964069,0
-0.56282925255,-0.559805044071,-0.556712276701,-0.55352839794,0
-0.565806660284,-0.56282925255,-0.559805044071,-0.556712276701,0
-0.568759279801,-0.565806660284,-0.56282925255,-0.559805044071,0
-0.571708389208,-0.568759279801,-0.565806660284,-0.56282925255,0
-0.574674919886,-0.571708389208,-0.568759279801,-0.565806660284,0
-0.577680085673,-0.574674919886,-0.571708389208,-0.568759279801,0
-0.580745152315,-0.577680085673,-0.574674919886,-0.571708389208,0
-0.58389103278,-0.580745152315,-0.577680085673,-0.574674919886,0
-0.587138876909,-0.58389103278,-0.580745152315,-0.577680085673,0
